method,trial_seed,latency_scale,disturbance_scale,success,tracking_rmse,tail_tracking_rmse,final_error,boundary_discontinuity,p95_boundary_discontinuity,handoff_staleness,context_age_ms,rms_jerk,idle_fraction,deadline_miss_steps,simulated_first_action_latency_ms,configured_first_action_latency_ms,emitted_chunks,decoder_launches,decoder_sequential_passes,decoder_slot_updates,causal_pair_interactions
isolated_n_step,3805041506,1.0,1.8,1.0,0.4719199754626411,0.18942324029673857,0.10095012106851756,0.32249195830240746,1.1409563591426664,0.11193507076648795,125.0,14.566735543778467,0.020833333333333332,0,125.0,120.0,30,30,180,180,0
few_step_distilled,3805041506,1.0,1.8,1.0,0.4570013512977309,0.19429239847480556,0.1352597345150032,0.3758959407813985,0.7953451548913252,0.04286622419448812,50.0,14.214274598536868,0.008333333333333333,0,50.0,40.0,30,30,60,60,0
streaming_no_causal,3805041506,1.0,1.8,0.0,0.4736808303652126,0.23701719812051456,0.15062072410876487,0.33270735429860243,0.7779777407212545,0.023867472842625064,28.333333333333336,13.924508644844307,0.020833333333333332,0,125.0,120.0,30,30,35,195,0
streaming_causal,3805041506,1.0,1.8,0.0,0.48592750629577763,0.20692748216885118,0.13653550688655589,0.0651924433840085,0.16632722809373707,0.0020885097730285644,28.333333333333336,12.87738898092788,0.020833333333333332,0,125.0,120.0,30,30,35,195,644
future_state_conditioned,3805041506,1.0,1.8,1.0,0.4793580935421507,0.18123175560540855,0.12195397454865374,0.2524091967463976,1.2069383861731124,0.0028620325061639723,125.0,14.330098630427436,0.020833333333333332,0,125.0,120.0,30,30,180,180,0
isolated_n_step,3308055287,1.5,0.5,1.0,0.49599744333874357,0.161785874525681,0.1762083259774415,0.3257234947528656,0.9557288462230462,0.18967573371535948,200.0,14.129853513386479,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
few_step_distilled,3308055287,1.5,0.5,1.0,0.46210810229830585,0.15260013414959905,0.1795908365904679,0.31226039062133343,0.6510772179034755,0.06672906053960545,75.00000000000001,12.722304162665996,0.0125,0,75.00000000000001,60.0,30,30,60,60,0
streaming_no_causal,3308055287,1.5,0.5,0.0,0.5158950770198935,0.2556974623674946,0.09232829264726578,0.37416799469460466,0.6804360742068143,0.050357449956873135,55.172413793103445,13.954129052839393,0.03333333333333333,0,200.0,180.0,29,30,35,195,0
streaming_causal,3308055287,1.5,0.5,1.0,0.5162821536777961,0.13240795095158597,0.1679056652157822,0.031110524656020006,0.0711075395980819,0.0014997423845139546,55.172413793103445,12.671842173608066,0.03333333333333333,0,200.0,180.0,29,30,35,195,644
future_state_conditioned,3308055287,1.5,0.5,1.0,0.5134095221038707,0.12737188683844244,0.16704333774231497,0.13413741637523327,0.3577250230437317,0.004948957861880725,200.0,12.993747727657565,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
isolated_n_step,3986182584,1.5,0.5,1.0,0.4918772019177142,0.11113296173869458,0.05470747718434168,0.29625100814820904,0.8645015692675724,0.25003496689117705,200.0,13.903477074698262,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
few_step_distilled,3986182584,1.5,0.5,1.0,0.45683007655062713,0.08099238631130605,0.05964604810557324,0.29128635120108454,0.5474473886327119,0.0904469659447121,75.00000000000001,12.356656709803142,0.0125,0,75.00000000000001,60.0,30,30,60,60,0
streaming_no_causal,3986182584,1.5,0.5,0.0,0.504427337001143,0.2620494827322032,0.10154716909439891,0.28723610815368744,0.5397543792196339,0.0631472004424685,55.172413793103445,13.523033893302417,0.03333333333333333,0,200.0,180.0,29,30,35,195,0
streaming_causal,3986182584,1.5,0.5,1.0,0.5271519555366931,0.06423688878667637,0.06950335053524728,0.03934768087937401,0.07103049990396454,0.001832428100803168,55.172413793103445,12.626277173676243,0.03333333333333333,0,200.0,180.0,29,30,35,195,644
future_state_conditioned,3986182584,1.5,0.5,1.0,0.5213483455224598,0.06594007428813761,0.07350629909560613,0.15155702352828174,0.29374341234321527,0.005284519294859671,200.0,12.949525403801417,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
isolated_n_step,498782418,1.5,0.5,1.0,0.47841462774798377,0.13853166038679746,0.13590670263800242,0.2986890455518748,1.044758329213756,0.23868681865364214,200.0,14.20384070464104,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
few_step_distilled,498782418,1.5,0.5,1.0,0.451162385323308,0.13768243289799745,0.12680612905836955,0.2988759575964016,0.5200370214348414,0.08452288015370472,75.00000000000001,12.89323040068934,0.0125,0,75.00000000000001,60.0,30,30,60,60,0
streaming_no_causal,498782418,1.5,0.5,0.0,0.49276010233779766,0.29910179543427,0.23485435211654765,0.2786333001541865,0.6792269897417875,0.061203343595731714,55.172413793103445,13.579509690580638,0.03333333333333333,0,200.0,180.0,29,30,35,195,0
streaming_causal,498782418,1.5,0.5,1.0,0.5025807935500275,0.12791676272045055,0.09841132217865768,0.04120143899914915,0.07502928344941949,0.0017369079636133761,55.172413793103445,12.727532471273028,0.03333333333333333,0,200.0,180.0,29,30,35,195,644
future_state_conditioned,498782418,1.5,0.5,1.0,0.4996818248057681,0.1245493796590361,0.10029434803662399,0.15641199138413783,0.4017726846052791,0.0052031494545501395,200.0,13.011295768580014,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
isolated_n_step,2590859777,1.5,0.5,1.0,0.4634514706925449,0.18382060066691738,0.16016737203317172,0.34134389193977605,0.9428681111688747,0.21526875618836694,200.0,14.385305796147128,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
few_step_distilled,2590859777,1.5,0.5,1.0,0.4308870507607289,0.17318775466417696,0.18223703359942506,0.33141085714097973,0.6129237884579111,0.07634960146234504,75.00000000000001,12.970721012493492,0.0125,0,75.00000000000001,60.0,30,30,60,60,0
streaming_no_causal,2590859777,1.5,0.5,0.0,0.4749500839229189,0.3395871000428712,0.22631532278852923,0.30667981947151446,0.4222393615169746,0.054310544639577595,55.172413793103445,13.59851318353201,0.03333333333333333,0,200.0,180.0,29,30,35,195,0
streaming_causal,2590859777,1.5,0.5,1.0,0.48139181366720746,0.15829283169189864,0.12893611361934085,0.04687710138433887,0.07444157912638927,0.0015493833933800912,55.172413793103445,12.755225761594405,0.03333333333333333,0,200.0,180.0,29,30,35,195,644
future_state_conditioned,2590859777,1.5,0.5,1.0,0.47892400462260093,0.15037740506846273,0.1245385803244211,0.17891692443787507,0.36095425206833137,0.0047486618999333105,200.0,13.11725373961078,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
isolated_n_step,560388592,1.5,0.5,0.0,0.48411179338099597,0.22834719449743487,0.17193076661822476,0.3542171360509915,0.9036119769270496,0.21079808255040322,200.0,14.234538173861434,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
few_step_distilled,560388592,1.5,0.5,0.0,0.44889037698638107,0.23847853827700471,0.17227297437971392,0.3215998118283536,0.614467350843627,0.07697919125997295,75.00000000000001,13.224440031677267,0.0125,0,75.00000000000001,60.0,30,30,60,60,0
streaming_no_causal,560388592,1.5,0.5,0.0,0.4849864752627049,0.23191552584256248,0.2714844939437225,0.3289758196861921,0.5291358136019422,0.05539561975989587,55.172413793103445,13.650061214419667,0.03333333333333333,0,200.0,180.0,29,30,35,195,0
streaming_causal,560388592,1.5,0.5,0.0,0.5078252407425873,0.23665965735706793,0.16883364222383235,0.03700868307138506,0.08662985480826066,0.0015510615157455921,55.172413793103445,12.677624305546034,0.03333333333333333,0,200.0,180.0,29,30,35,195,644
future_state_conditioned,560388592,1.5,0.5,0.0,0.5052044162401916,0.22506812963041223,0.1648515633255646,0.14754069124130903,0.3305889896281222,0.00455947503488849,200.0,12.967090630490995,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
isolated_n_step,668824763,1.5,0.5,1.0,0.5035897470551011,0.17495845342566937,0.18610381454821873,0.2922507040151569,1.036204103027918,0.18966489381342483,200.0,14.103600599795259,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
few_step_distilled,668824763,1.5,0.5,1.0,0.46564845035804237,0.17375974674297043,0.19121187067967763,0.3094399597552454,0.5662534393290971,0.06693857984671821,75.00000000000001,13.01008622620781,0.0125,0,75.00000000000001,60.0,30,30,60,60,0
streaming_no_causal,668824763,1.5,0.5,1.0,0.5172317721926968,0.16621059233762125,0.06077637108312516,0.32755610374923094,0.8805275409077086,0.050633372138268275,55.172413793103445,14.00219229838393,0.03333333333333333,0,200.0,180.0,29,30,35,195,0
streaming_causal,668824763,1.5,0.5,1.0,0.5194061180683175,0.17897999866071412,0.1797971294417397,0.029041528279540835,0.054078632416759795,0.0015711508663010267,55.172413793103445,12.674196567335612,0.03333333333333333,0,200.0,180.0,29,30,35,195,644
future_state_conditioned,668824763,1.5,0.5,1.0,0.5155503698173843,0.17395697322752046,0.17911258731076204,0.12051336010563318,0.237180579305355,0.0049471991840715655,200.0,12.885534378635949,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
isolated_n_step,4042562994,1.5,0.5,1.0,0.4894967427079354,0.1452027365862207,0.16822261956191628,0.2852204489872939,0.8709389118782549,0.19416630724658762,200.0,13.843826506677422,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
few_step_distilled,4042562994,1.5,0.5,1.0,0.45781966611521435,0.14439705960907295,0.17978963572139012,0.3390391558712907,0.712764254360024,0.06902203539031578,75.00000000000001,13.100147686131363,0.0125,0,75.00000000000001,60.0,30,30,60,60,0
streaming_no_causal,4042562994,1.5,0.5,0.0,0.5181494816029281,0.2518008809949522,0.13239585981527782,0.3496007634021541,0.5703857758153122,0.05175910720996742,55.172413793103445,13.778004542368375,0.03333333333333333,0,200.0,180.0,29,30,35,195,0
streaming_causal,4042562994,1.5,0.5,1.0,0.5245371928464642,0.11130496471660885,0.157069891501614,0.035855483189871466,0.08054011029114266,0.0015118960375346403,55.172413793103445,12.667888705123131,0.03333333333333333,0,200.0,180.0,29,30,35,195,644
future_state_conditioned,4042562994,1.5,0.5,1.0,0.5191074244332816,0.10662997857035764,0.15621431806061162,0.14232588470405488,0.3296148039762304,0.004699168676208001,200.0,12.982066945612031,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
isolated_n_step,1967251480,1.5,0.5,1.0,0.4804353186827094,0.1580944987123413,0.17491872968529332,0.33306469471390426,1.1144485791362788,0.16979448575174355,200.0,14.598778023170063,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
few_step_distilled,1967251480,1.5,0.5,1.0,0.448831207826842,0.18902339377577038,0.15759737395954376,0.34361152536805206,0.5262508108346851,0.05901528598831227,75.00000000000001,13.582633570828985,0.0125,0,75.00000000000001,60.0,30,30,60,60,0
streaming_no_causal,1967251480,1.5,0.5,1.0,0.48744783615769993,0.16924067038226956,0.10408130140863002,0.34573427383425587,0.7558933664726855,0.04393313427944095,55.172413793103445,13.907971862948296,0.03333333333333333,0,200.0,180.0,29,30,35,195,0
streaming_causal,1967251480,1.5,0.5,1.0,0.4828407404089565,0.17262634800087281,0.1766171693774645,0.03706590075932143,0.08166873794141487,0.0016125782844649903,55.172413793103445,12.757497998155447,0.03333333333333333,0,200.0,180.0,29,30,35,195,644
future_state_conditioned,1967251480,1.5,0.5,1.0,0.48108048036028067,0.16763866813523598,0.17506389673325798,0.14910676035899625,0.4110354060456102,0.004450020878896804,200.0,13.073059572495898,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
isolated_n_step,2735663650,1.5,0.5,1.0,0.49516785596736423,0.1300995034457591,0.218208449553036,0.25973810334284736,0.675658385039924,0.23966194253412687,200.0,13.535713194255107,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
few_step_distilled,2735663650,1.5,0.5,1.0,0.46164731388236985,0.11618256311249267,0.18406796659057287,0.304601663170565,0.6849734419494207,0.08760435611425114,75.00000000000001,13.33294500179636,0.0125,0,75.00000000000001,60.0,30,30,60,60,0
streaming_no_causal,2735663650,1.5,0.5,0.0,0.531309569434539,0.2628698342981866,0.2635505927957055,0.32371242709941495,0.5117019959803415,0.06231508113000351,55.172413793103445,13.60190942472985,0.03333333333333333,0,200.0,180.0,29,30,35,195,0
streaming_causal,2735663650,1.5,0.5,1.0,0.5401223189110108,0.11414261905900629,0.1390277159304363,0.033364856422882797,0.05387193107552932,0.0016783399815341452,55.172413793103445,12.601132809204012,0.03333333333333333,0,200.0,180.0,29,30,35,195,644
future_state_conditioned,2735663650,1.5,0.5,1.0,0.5339577111248597,0.11004298503173775,0.13217982676094553,0.15699497400427118,0.36420849742672273,0.005231740269562671,200.0,12.954481423910075,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
isolated_n_step,4128079222,1.5,0.5,0.0,0.4738441720913923,0.20748965866979635,0.042694546448384336,0.3375399406273223,1.0049690403248999,0.17068947676163948,200.0,14.412758028121571,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
few_step_distilled,4128079222,1.5,0.5,0.0,0.4412365949383766,0.20647074455889033,0.05680267076416887,0.31368016611157096,0.6605705893155506,0.05937517873634724,75.00000000000001,13.197627152830627,0.0125,0,75.00000000000001,60.0,30,30,60,60,0
streaming_no_causal,4128079222,1.5,0.5,1.0,0.4844295886217092,0.19068215927700802,0.22819079925517594,0.36916240829082575,0.5544968638062585,0.04742786791045803,55.172413793103445,13.894463150012266,0.03333333333333333,0,200.0,180.0,29,30,35,195,0
streaming_causal,4128079222,1.5,0.5,0.0,0.4856300226125796,0.2373816709996306,0.08285288016670114,0.03548288456020947,0.08235246232914964,0.001536104020942903,55.172413793103445,12.735593389455321,0.03333333333333333,0,200.0,180.0,29,30,35,195,644
future_state_conditioned,4128079222,1.5,0.5,0.0,0.4834598512939168,0.2263437630750097,0.08355487871936079,0.163035510315296,0.40488576967730483,0.004672226662347158,200.0,13.125499889115957,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
isolated_n_step,2495899084,1.5,0.5,1.0,0.46603718212375006,0.1578768567735114,0.2308934449911882,0.37762507924672045,1.0985697576274778,0.20974907476776278,200.0,14.785364275268623,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
few_step_distilled,2495899084,1.5,0.5,1.0,0.4267598826233557,0.17721435580679112,0.178005849626248,0.3314798344687583,0.7371797313016478,0.0714804546029023,75.00000000000001,13.527020900447303,0.0125,0,75.00000000000001,60.0,30,30,60,60,0
streaming_no_causal,2495899084,1.5,0.5,0.0,0.4622347169880613,0.288094061224462,0.33139989364097405,0.3373093660731164,0.6327458246974236,0.05198734306482192,55.172413793103445,13.734206685366294,0.03333333333333333,0,200.0,180.0,29,30,35,195,0
streaming_causal,2495899084,1.5,0.5,1.0,0.46818276175899143,0.18626071898641758,0.16187124185282664,0.04795964251355914,0.09234933834718706,0.001597160280399516,55.172413793103445,12.754539330915094,0.03333333333333333,0,200.0,180.0,29,30,35,195,644
future_state_conditioned,2495899084,1.5,0.5,1.0,0.4679305596871471,0.18219247104570363,0.15058559092581228,0.17989055771042775,0.4784262521665651,0.004958168802543433,200.0,13.140720362896573,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
isolated_n_step,1086433721,1.5,0.5,0.0,0.47374165753338976,0.21378216297217595,0.04455408479749668,0.30561577289577163,0.8019378022913765,0.2299045506988874,200.0,14.055254428989642,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
few_step_distilled,1086433721,1.5,0.5,0.0,0.4481230112129834,0.20694075006269927,0.07869081209982644,0.3040669039478996,0.5543190140795626,0.08399998530025274,75.00000000000001,12.991229978286112,0.0125,0,75.00000000000001,60.0,30,30,60,60,0
streaming_no_causal,1086433721,1.5,0.5,0.0,0.4846197477282873,0.2035441302557927,0.14753597187110973,0.2740965938918177,0.5338757167048217,0.059639109444311465,55.172413793103445,13.532382372099947,0.03333333333333333,0,200.0,180.0,29,30,35,195,0
streaming_causal,1086433721,1.5,0.5,0.0,0.511056760087048,0.2019110753982268,0.10908664608542135,0.04020439193307618,0.07543853348973718,0.001850330696594083,55.172413793103445,12.697081954792532,0.03333333333333333,0,200.0,180.0,29,30,35,195,644
future_state_conditioned,1086433721,1.5,0.5,1.0,0.50652260550243,0.19802368791110145,0.10525227799803336,0.18027162798823726,0.3892097955301503,0.0053727276392474144,200.0,13.111822941466235,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
isolated_n_step,749932964,1.5,0.5,1.0,0.4728562613971931,0.1459885180253314,0.15899403548337693,0.35958273202322244,1.1068585520630099,0.17760421958396838,200.0,14.656758532646059,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
few_step_distilled,749932964,1.5,0.5,1.0,0.43156103694840314,0.1962151931731182,0.14130869230039797,0.37752119240200327,0.7580843718691932,0.05742467948607984,75.00000000000001,13.209737543344458,0.0125,0,75.00000000000001,60.0,30,30,60,60,0
streaming_no_causal,749932964,1.5,0.5,1.0,0.4686745309801825,0.1751136590662169,0.2511289499024257,0.33978234345732544,0.7296853046461338,0.04543056363425954,55.172413793103445,13.954345063286999,0.03333333333333333,0,200.0,180.0,29,30,35,195,0
streaming_causal,749932964,1.5,0.5,0.0,0.4654263574074217,0.2070263041460539,0.15875758105990886,0.03282889449755782,0.06616352057573512,0.0015588870010503312,55.172413793103445,12.798717517819888,0.03333333333333333,0,200.0,180.0,29,30,35,195,644
future_state_conditioned,749932964,1.5,0.5,0.0,0.46587961997255845,0.2062585660533416,0.1522775809843766,0.1390317399826522,0.4622393011220249,0.0044563478041693945,200.0,13.048184744290012,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
isolated_n_step,3755203368,1.5,0.5,1.0,0.48067755090966346,0.15069601113276118,0.10458281435872506,0.33642305788562604,1.1782136317791292,0.22045932797059978,200.0,14.71627415893238,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
few_step_distilled,3755203368,1.5,0.5,1.0,0.4475898866349406,0.15290393130235344,0.09528703397610545,0.30584559392886235,0.6088930361715799,0.07665628702420443,75.00000000000001,13.533821594770059,0.0125,0,75.00000000000001,60.0,30,30,60,60,0
streaming_no_causal,3755203368,1.5,0.5,0.0,0.48271744153227136,0.244055096725839,0.21996591727051132,0.3327329692908823,0.7484842241948702,0.05485340802433697,55.172413793103445,13.853508956109279,0.03333333333333333,0,200.0,180.0,29,30,35,195,0
streaming_causal,3755203368,1.5,0.5,1.0,0.48718728244662785,0.14419143173018714,0.05464696415960053,0.04545302082978989,0.09210901161390506,0.001727725874527832,55.172413793103445,12.814014578821997,0.03333333333333333,0,200.0,180.0,29,30,35,195,644
