method,severity,trial,schedule_fingerprint,success,tracking_rmse,tail_rmse,final_error,policy_rmse,action_jerk,control_effort,latent_rmse,mean_inference_loss
open_loop,0.5,47,bd3e4f130f3900fd,1.0,0.39026016090744964,0.3843556660731659,0.5343585480668986,1.167091354259657,0.03137468841537326,0.1758984051506994,0.5916682020745445,0.0
pred_error_w8,0.5,47,bd3e4f130f3900fd,1.0,0.08295527718019646,0.06813273580755638,0.0709019132001325,0.1292648716387829,0.1337182698782103,0.27816315785906875,0.03646645553151089,4.435720008153178e-05
history_h4,0.5,47,bd3e4f130f3900fd,1.0,0.10081544417698272,0.10324390122792657,0.08340612094838562,0.16069733351180024,0.06478822945508425,0.2764766627593433,nan,nan
history_h16,0.5,47,bd3e4f130f3900fd,1.0,0.0920352881628615,0.09126561739919019,0.08495805265283929,0.12821660315254835,0.05814987734826041,0.2929127545195166,nan,nan
history_h16_chunk4,0.5,47,bd3e4f130f3900fd,1.0,0.10942931925317742,0.14317948047813886,0.12338392686283006,0.20646267170250476,0.05395946756989064,0.27950262040211343,nan,nan
oracle,0.5,48,1e64afabb97b1d9c,1.0,0.26132756750589864,0.07681420111187941,0.026291494456981646,0.0,0.07690454956668605,0.5496749636820306,0.0,nan
open_loop,0.5,48,1e64afabb97b1d9c,0.0,2.5999470535802303,4.02096965403763,3.836333415673433,2.2904116094588276,0.062048455519361556,0.46176924968873856,1.0670865110312662,0.0
pred_error_w8,0.5,48,1e64afabb97b1d9c,1.0,0.26190875374758443,0.07580134128946538,0.026565632970664055,0.09147443064328555,0.13561654999383513,0.552050246671759,0.024830002269882544,2.0929146570739265e-05
history_h4,0.5,48,1e64afabb97b1d9c,1.0,0.28782811523818835,0.09894931908742212,0.052987576139917,0.25356423294229996,0.1187977111044762,0.6677786095333621,nan,nan
history_h16,0.5,48,1e64afabb97b1d9c,1.0,0.27559673045334326,0.07999116626420956,0.01713602075941356,0.21582260832300218,0.10961307557882184,0.645556824789935,nan,nan
history_h16_chunk4,0.5,48,1e64afabb97b1d9c,1.0,0.3195206322897304,0.11548165846509396,0.08931230625117514,0.29406003291711635,0.10502105261039855,0.5244403162145406,nan,nan
oracle,0.5,49,67a5c8d000f57a0e,1.0,0.13515229117331426,0.055858286301393334,0.067276461405825,0.0,0.05613820860439768,0.49913044051986977,0.0,nan
open_loop,0.5,49,67a5c8d000f57a0e,0.0,0.8498883959164801,1.0995991365958353,0.10666431405900112,1.6801829198555904,0.03298522311351604,0.25620773000973135,1.0454714702737014,0.0
pred_error_w8,0.5,49,67a5c8d000f57a0e,1.0,0.15230194739612843,0.09788500184349254,0.056967821908219474,0.14560728744855475,0.13984859186023607,0.5191929656822143,0.035431480630031736,2.5887488899439892e-05
history_h4,0.5,49,67a5c8d000f57a0e,1.0,0.18470832264425271,0.1261177492732601,0.048893785423213876,0.24074453806402238,0.08107278082074762,0.5280078459124323,nan,nan
history_h16,0.5,49,67a5c8d000f57a0e,1.0,0.17401345251932906,0.11493485826133133,0.06874538088715254,0.2076011432269021,0.06689477753255213,0.5142782102287038,nan,nan
history_h16_chunk4,0.5,49,67a5c8d000f57a0e,1.0,0.23457797310623008,0.16924664109561208,0.06364065222122872,0.3714695852758138,0.07568818695201014,0.5266069217689684,nan,nan
oracle,0.5,50,033ab952857f5af8,1.0,0.1318220299781374,0.06781124710644064,0.06987459885952774,0.0,0.04779505642026963,0.35523452522778387,0.0,nan
open_loop,0.5,50,033ab952857f5af8,0.0,2.385866297290434,1.7487029491102868,0.788189822715796,2.24138295159584,0.04639441084450408,0.2724600932570413,0.9018751108388348,0.0
pred_error_w8,0.5,50,033ab952857f5af8,1.0,0.15374627256218634,0.091349614865847,0.1385180432980304,0.17991577526169042,0.14821013257389412,0.3614192709827774,0.03576593926863425,5.867793297772719e-05
history_h4,0.5,50,033ab952857f5af8,1.0,0.1677939564891086,0.09464449515255663,0.1413119575044992,0.2160975551367813,0.06879631795831176,0.362295390440357,nan,nan
history_h16,0.5,50,033ab952857f5af8,1.0,0.1611189239232961,0.0921452791921376,0.14162832291216,0.18827483552574825,0.05666925802444832,0.35695577677963386,nan,nan
history_h16_chunk4,0.5,50,033ab952857f5af8,1.0,0.19285760504572946,0.10107778900007332,0.1339359192995886,0.3302136644576905,0.05525233991008363,0.32079872312957447,nan,nan
oracle,0.5,51,299a169c74feea1c,1.0,0.07235695902970858,0.05011666073301838,0.005499748563053686,0.0,0.045036835480059115,0.27618671315004634,0.0,nan
open_loop,0.5,51,299a169c74feea1c,1.0,0.5546613139844581,0.20136391877769602,0.09825815624803447,1.4299159753795567,0.028261760454732485,0.15790083546120579,0.6917575700348373,0.0
pred_error_w8,0.5,51,299a169c74feea1c,1.0,0.10115939660684287,0.10950052165250067,0.05536100404194855,0.2192854618748252,0.12233956386037953,0.30699779465959054,0.03446674312754412,2.080354275262004e-05
history_h4,0.5,51,299a169c74feea1c,1.0,0.11291211357671475,0.10797592289459221,0.023507401302767406,0.2279771655928587,0.06421284949869288,0.29306608956413777,nan,nan
history_h16,0.5,51,299a169c74feea1c,1.0,0.1169547966623656,0.12835831373014117,0.055939817312951945,0.25776454738574667,0.05419714873076535,0.29640061954641844,nan,nan
history_h16_chunk4,0.5,51,299a169c74feea1c,1.0,0.11935098308263273,0.12032498708288086,0.020069736264230364,0.26142112793575584,0.04364868001862629,0.26851269201115424,nan,nan
oracle,0.5,52,298775ff340b9736,1.0,0.22857591828779264,0.10784422534305328,0.049552588797832975,0.0,0.05532812738056507,0.47217951716697504,0.0,nan
open_loop,0.5,52,298775ff340b9736,0.0,2.4793398644757474,3.450212475285684,4.410814824594999,2.45053316474022,0.05943255745764256,0.4269625255246849,0.9150870256618235,0.0
pred_error_w8,0.5,52,298775ff340b9736,1.0,0.23317587534573678,0.12027255339555004,0.04558184629403339,0.10077971294426522,0.12226344004202318,0.4783520537563166,0.02789018893008233,2.581098771833692e-05
history_h4,0.5,52,298775ff340b9736,1.0,0.25525016830409714,0.15752609197013384,0.023311794978325473,0.235085450723203,0.09743641141540219,0.548332655314575,nan,nan
history_h16,0.5,52,298775ff340b9736,1.0,0.24846281915132754,0.1480045566601966,0.06075713855440679,0.2000880599473148,0.08136775333261813,0.5263121982344492,nan,nan
history_h16_chunk4,0.5,52,298775ff340b9736,1.0,0.2951920849049464,0.16216442302408055,0.04354387326343545,0.29760177074804944,0.08531957840668479,0.4596965060789841,nan,nan
oracle,0.5,53,e6dd4b905141d293,1.0,0.09194040461618919,0.0394598991641253,0.04785447737375215,0.0,0.040427753575774196,0.36330177716048595,0.0,nan
open_loop,0.5,53,e6dd4b905141d293,0.0,2.7829084548857224,4.710005436992299,5.42714938708282,2.134923747296915,0.012620870086376492,0.1050258625363403,1.6132772700345301,0.0
pred_error_w8,0.5,53,e6dd4b905141d293,1.0,0.09938689857080082,0.06396633959021644,0.03398747893204401,0.17806755447414793,0.1258791757904108,0.3944721887907831,0.032345688026650714,2.0700644649088246e-05
history_h4,0.5,53,e6dd4b905141d293,1.0,0.1289149265784567,0.08185804800041187,0.02975830466967011,0.19706617386432362,0.07061934724351705,0.42796551331792415,nan,nan
history_h16,0.5,53,e6dd4b905141d293,1.0,0.10896544541455327,0.0669783599927049,0.01565534366983634,0.17125631374157266,0.06146591772409487,0.41621737139553877,nan,nan
history_h16_chunk4,0.5,53,e6dd4b905141d293,1.0,0.1511836421849123,0.10400216909694164,0.0064157516529004255,0.25808325000310006,0.07055304814704237,0.4607576999425395,nan,nan
oracle,0.5,54,4885847abd4b2cb0,1.0,0.2917269379641686,0.08920648371715074,0.049426695506009144,0.0,0.11180552497741272,0.6827039819009922,0.0,nan
open_loop,0.5,54,4885847abd4b2cb0,0.0,1.0649199393943705,1.9264018644726946,2.8650231445668313,1.5229549330360417,0.09823043849520476,0.6391676110791106,1.8246780755137255,0.0
pred_error_w8,0.5,54,4885847abd4b2cb0,1.0,0.2927257373320502,0.09649592474380098,0.14675977820534053,0.16297759723466276,0.15793766097153433,0.6912943821031445,0.0352129043018321,4.108408529346386e-05
history_h4,0.5,54,4885847abd4b2cb0,1.0,0.29930205941177224,0.113016754768992,0.16541241069285212,0.20342394786821616,0.1216836690814731,0.647518716218179,nan,nan
history_h16,0.5,54,4885847abd4b2cb0,1.0,0.286696709978837,0.12071050118236135,0.15375956365800053,0.2063968720412357,0.1220392140681345,0.6558697366958757,nan,nan
history_h16_chunk4,0.5,54,4885847abd4b2cb0,1.0,0.30713852945996467,0.17670864212327378,0.24176088836401594,0.3473687321747316,0.09689123459988157,0.4969490733054588,nan,nan
oracle,0.5,55,ae5f5941af3f9002,1.0,0.2750305415189807,0.0734407924068478,0.03931126788713013,0.0,0.07160211641744971,0.5268174239932992,0.0,nan
open_loop,0.5,55,ae5f5941af3f9002,0.0,1.8503180024506125,1.6483209254904896,1.086549134024463,2.2013087944591465,0.06051031949899129,0.4233580232367945,1.5290984970478885,0.0
pred_error_w8,0.5,55,ae5f5941af3f9002,1.0,0.2957201087360893,0.10923083157694635,0.11685915611866848,0.19218113452138327,0.14932786439280554,0.5673781810037395,0.045529985880096956,3.391853318562035e-05
history_h4,0.5,55,ae5f5941af3f9002,1.0,0.30888454373614666,0.11862461873958283,0.09610494856547835,0.26185695848053797,0.11608092141970873,0.6912772536133615,nan,nan
history_h16,0.5,55,ae5f5941af3f9002,1.0,0.28977425089471787,0.10822434321716631,0.11076113306701463,0.2121880617375384,0.1099453958874526,0.6537496648854745,nan,nan
history_h16_chunk4,0.5,55,ae5f5941af3f9002,1.0,0.32704251990705274,0.1386919303097024,0.0518997301111257,0.29731485259261486,0.09984537837603152,0.5669614324483773,nan,nan
oracle,0.5,56,956fb69d03bb0222,1.0,0.22891459197992173,0.05037072355013245,0.008653095412955114,0.0,0.08400921204993779,0.5534793738787647,0.0,nan
open_loop,0.5,56,956fb69d03bb0222,0.0,3.7465264077803386,4.470840967548907,4.551736127716499,2.3749746318164977,0.08634514841210508,0.556857922226908,1.4915898625207098,0.0
pred_error_w8,0.5,56,956fb69d03bb0222,1.0,0.23273625916429422,0.05603569423740305,0.02848091645334838,0.1386967227385504,0.15881160476438264,0.5650483605495472,0.029927908487687078,2.5212353279345026e-05
history_h4,0.5,56,956fb69d03bb0222,1.0,0.24795704769817337,0.07078123506542396,0.008237791668394223,0.18375345879052898,0.10472791078529603,0.5326250824304916,nan,nan
history_h16,0.5,56,956fb69d03bb0222,1.0,0.23820455783016703,0.06394123613847838,0.028276242630364656,0.17447861922017582,0.10070283256656515,0.5310619012871527,nan,nan
history_h16_chunk4,0.5,56,956fb69d03bb0222,1.0,0.27269489103139527,0.10493679830553145,0.055940659643475055,0.3499563389773981,0.08669550548381426,0.42516809946560313,nan,nan
oracle,0.5,57,65c97c31c1403e1c,1.0,0.10921270018214844,0.05284728387080356,0.07832505520401067,0.0,0.05084171329117103,0.34699542568350983,0.0,nan
open_loop,0.5,57,65c97c31c1403e1c,0.0,4.7124992877512195,8.001607412637243,9.426121336853065,2.488421581184771,0.04914585877105391,0.27552229751666024,2.116206041755908,0.0
pred_error_w8,0.5,57,65c97c31c1403e1c,1.0,0.11298108114318495,0.06771122066426982,0.08902981609777427,0.11734387724845562,0.13473740865358888,0.37170716928504405,0.028100059173380855,2.428808002519221e-05
history_h4,0.5,57,65c97c31c1403e1c,1.0,0.13156640836947073,0.07284347278549981,0.1193216687164993,0.16025372686885894,0.06574447295498162,0.3288388702491627,nan,nan
history_h16,0.5,57,65c97c31c1403e1c,1.0,0.12114688794089629,0.0727300191038115,0.10172224621945425,0.12445145286384834,0.058145756387367804,0.33502143545993335,nan,nan
history_h16_chunk4,0.5,57,65c97c31c1403e1c,1.0,0.15699016114824094,0.10619631785695997,0.15134853812547,0.2532393688054337,0.05657265563886138,0.34020730173150665,nan,nan
oracle,0.5,58,47d90898382da7a0,1.0,0.1260944568450706,0.13269431202213328,0.19906413271239387,0.0,0.058209918994036894,0.491422013744727,0.0,nan
open_loop,0.5,58,47d90898382da7a0,0.0,1.2591918416674206,2.192190450157577,3.6031217588284017,1.9080096250282033,0.030494016226816308,0.21735923096152163,1.4677633625662063,0.0
pred_error_w8,0.5,58,47d90898382da7a0,1.0,0.19415860289833542,0.27015434992922144,0.37137733473014123,0.3109574208701833,0.13135070677767724,0.5236526683501919,0.04396038204054413,2.3629121504710133e-05
history_h4,0.5,58,47d90898382da7a0,1.0,0.22585313610655802,0.29917162079975285,0.4178456222844762,0.3798419133094086,0.08568385867250435,0.5434870428402092,nan,nan
history_h16,0.5,58,47d90898382da7a0,1.0,0.2123913329443378,0.2775837500559457,0.40408538318153475,0.35479583829002814,0.073311536148276,0.5253269058362964,nan,nan
history_h16_chunk4,0.5,58,47d90898382da7a0,1.0,0.254863448197913,0.3155087892762414,0.4885773608264383,0.4677317114500348,0.08524713143554849,0.5512030425936489,nan,nan
oracle,0.5,59,80d0821eeeb960dd,1.0,0.29551621065252537,0.059913628720742414,0.026377072713492655,0.0,0.08768258514232447,0.6354955582958939,0.0,nan
open_loop,0.5,59,80d0821eeeb960dd,0.0,1.2871555175419669,2.11928378924011,3.379745621204023,2.085444304593537,0.06338340993059693,0.47753123829392985,0.9370565405883381,0.0
pred_error_w8,0.5,59,80d0821eeeb960dd,1.0,0.29124587063079377,0.03902898482888781,0.07210493685694086,0.15838378164943656,0.1361765924717923,0.655624886548675,0.026404551073504288,2.3483375219399573e-05
history_h4,0.5,59,80d0821eeeb960dd,1.0,0.32156572861151467,0.047597869039440244,0.0800599521664882,0.2794796273788683,0.13765862029422032,0.7908359279390798,nan,nan
history_h16,0.5,59,80d0821eeeb960dd,1.0,0.3070398859972206,0.043926221408394105,0.06785923284146156,0.24490850529389496,0.12682754637781135,0.7655562689543702,nan,nan
history_h16_chunk4,0.5,59,80d0821eeeb960dd,1.0,0.3497101038402609,0.075628756275246,0.08183242139108327,0.3099552118288865,0.11599775271242332,0.6207783691639944,nan,nan
oracle,0.5,60,28f17417f576aed4,1.0,0.06026076988087049,0.08142763676493507,0.06984975097547741,0.0,0.033928480032087864,0.25406259510272955,0.0,nan
open_loop,0.5,60,28f17417f576aed4,0.0,1.0002897643963158,1.8786303828142563,3.4200863172604787,1.6847497710804678,0.010767019170037587,0.11608138510186422,2.020428701676496,0.0
pred_error_w8,0.5,60,28f17417f576aed4,1.0,0.08602057958840187,0.12862100993697897,0.1027033417602028,0.15678528043577517,0.13126795196537655,0.29590778619576785,0.03428855214491552,5.2969925476031253e-05
history_h4,0.5,60,28f17417f576aed4,1.0,0.11560846982118446,0.17102323725064647,0.12296324244253265,0.22229690618550224,0.06226224183235821,0.2984676999276919,nan,nan
history_h16,0.5,60,28f17417f576aed4,1.0,0.10398742256038455,0.15116776306207622,0.11782178409355426,0.1819843966476086,0.05476243518700572,0.30655056991661506,nan,nan
history_h16_chunk4,0.5,60,28f17417f576aed4,1.0,0.13304615987051127,0.19476648737613733,0.10193079817915018,0.2784539625878198,0.06008519097762851,0.3247195968124539,nan,nan
oracle,0.5,61,41df8ce83abbdbdc,1.0,0.2135411558696134,0.08218247966517987,0.05241444490951719,0.0,0.07261869823539013,0.4920122422131551,0.0,nan
open_loop,0.5,61,41df8ce83abbdbdc,0.0,1.3162226286130543,0.5007205470487612,0.2897392264130034,1.8974493373116494,0.05496409792294984,0.36308851585416657,0.8815009639543523,0.0
pred_error_w8,0.5,61,41df8ce83abbdbdc,1.0,0.23549051187842857,0.15729044393502797,0.1923621123633612,0.2785720562397079,0.16015631336682004,0.5372462998203144,0.043139948231173626,4.078721515543265e-05
history_h4,0.5,61,41df8ce83abbdbdc,1.0,0.2539023127563669,0.16993356885995126,0.1961469188228313,0.279930960986035,0.10736685110657163,0.5910986725108519,nan,nan
history_h16,0.5,61,41df8ce83abbdbdc,1.0,0.24493876281229465,0.17717240130358966,0.1858407229775696,0.27565939661397365,0.09993945439853731,0.5760127735523146,nan,nan
history_h16_chunk4,0.5,61,41df8ce83abbdbdc,1.0,0.27610449427175193,0.2365172442026031,0.28386959440183834,0.37936458967717845,0.09624048095119837,0.5348473531945178,nan,nan
oracle,0.5,62,b9e255382c4c4969,1.0,0.20382305086522742,0.052933187435599334,0.0538850699301574,0.0,0.08144785458266257,0.5623935818770845,0.0,nan
open_loop,0.5,62,b9e255382c4c4969,0.0,4.219382778133823,6.807992579530898,7.673339995305311,2.7105889173281654,0.07098860247855776,0.48055709514891437,1.597226672516589,0.0
pred_error_w8,0.5,62,b9e255382c4c4969,1.0,0.22003344380117534,0.1656885949816979,0.1609141703961745,0.2719113807674853,0.14053479265394048,0.5658231573645939,0.04138623751211599,2.8800071999707437e-05
history_h4,0.5,62,b9e255382c4c4969,1.0,0.25044749467097455,0.1827596957207105,0.16654259247779657,0.33733812481382475,0.09950542407976118,0.549869349016831,nan,nan
history_h16,0.5,62,b9e255382c4c4969,1.0,0.2399246241691657,0.16701475689430095,0.16113791440663572,0.299562231808846,0.0883246444788935,0.5288304830382048,nan,nan
history_h16_chunk4,0.5,62,b9e255382c4c4969,1.0,0.2768734003471829,0.2216359442318746,0.17396519184466608,0.45921139221002727,0.08289434427408553,0.43695499213618905,nan,nan
oracle,0.5,63,816266d3a11c7958,1.0,0.17215302100677024,0.07412092815005229,0.11690121425106348,0.0,0.06214822397112596,0.4067298100565014,0.0,nan
open_loop,0.5,63,816266d3a11c7958,0.0,0.5558910812618626,0.5446354316989109,0.19598749602075838,1.4219717849183222,0.05362413531728673,0.3377073546680587,0.5554297370598257,0.0
pred_error_w8,0.5,63,816266d3a11c7958,1.0,0.17253917480894795,0.06696519158657581,0.09931407915091395,0.10796153695493337,0.14262080088533477,0.4180103182194814,0.030232380866588793,2.695452943199713e-05
history_h4,0.5,63,816266d3a11c7958,1.0,0.1916810386261259,0.0882406423727501,0.14375661975024556,0.15375228079374353,0.08936008545411911,0.4573506575843221,nan,nan
history_h16,0.5,63,816266d3a11c7958,1.0,0.1788369278162142,0.08288345754511325,0.1292782963827177,0.1194231672918135,0.08030064193290054,0.43877883769111514,nan,nan
history_h16_chunk4,0.5,63,816266d3a11c7958,1.0,0.1907395827355793,0.09384246125057945,0.13313046211398305,0.2293822165542085,0.06658043052740448,0.3413047505154482,nan,nan
oracle,1.0,0,9a6ab8cc8cb1365d,1.0,0.24027970905048562,0.09760373578293073,0.15236470520956846,0.0,0.10245393378641329,0.6624866342332287,0.0,nan
open_loop,1.0,0,9a6ab8cc8cb1365d,0.0,1.0891045809619744,1.958909839032635,3.130506976822349,1.8761839050513425,0.05998195743636492,0.40409802953642554,1.110044838671294,0.0
pred_error_w8,1.0,0,9a6ab8cc8cb1365d,1.0,0.2524277479480182,0.15874570420832862,0.043274432447914624,0.27662573399855395,0.15175735065642726,0.6709597575025652,0.048507760300179344,4.060399396698244e-05
history_h4,1.0,0,9a6ab8cc8cb1365d,1.0,0.2800981782452441,0.1626984488049562,0.10109206204348098,0.27605977994567144,0.123145555802259,0.7359357019052396,nan,nan
history_h16,1.0,0,9a6ab8cc8cb1365d,1.0,0.2637709285189378,0.15238405635070604,0.05754808320463667,0.28420936629656096,0.12371185753994277,0.7286253608876796,nan,nan
history_h16_chunk4,1.0,0,9a6ab8cc8cb1365d,1.0,0.2998507356446939,0.16695094395232266,0.1610292019883035,0.34497823675890643,0.11186319303947595,0.6564909395772868,nan,nan
oracle,1.0,1,bad506f7547dcf97,1.0,0.2647885155235736,0.07090871710673781,0.10795442363550478,0.0,0.08970885195738994,0.8581174847701694,0.0,nan
